,name,kind,categori1,categori2,url,image_href,fit,season,두께
98,(W)소프트 슬릿 가디건-그레이,상의,아우터,카디건,https://www.musinsa.com/app/goods/3165207?loc=goods_rank,//image.msscdn.net/images/goods_img/20230321/3165207/3165207_16801527363568_500.jpg,레귤러,"봄,여름,가을,겨울",얇음
99,TWEED CARDIGAN (GREEN),상의,아우터,카디건,https://www.musinsa.com/app/goods/3053345?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3053345/3053345_16753163257699_500.jpg,루즈,"봄,여름,가을,겨울",보통
100,후드 웜업 파카 차콜,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3077816?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3077816/3077816_16782518695098_500.jpg,오버 사이즈,"봄,여름,가을","약간 얇음,보통"
101,젬마 볼레로 세트 (핑크),상의,아우터,카디건,https://www.musinsa.com/app/goods/3130580?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3130580/3130580_16782729275326_500.jpg,슬림,"봄,여름,가을",보통
102,HONES+ 로고 벌룬핏 투웨이 후드 집업 B23ST02LG,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3008332?loc=goods_rank,//image.msscdn.net/images/goods_img/20230105/3008332/3008332_16805055427385_500.jpg,"레귤러,루즈","봄,가을,겨울",보통
103,(W)소프트 슬릿 가디건-라이트그린,상의,아우터,카디건,https://www.musinsa.com/app/goods/3165200?loc=goods_rank,//image.msscdn.net/images/goods_img/20230321/3165200/3165200_16798852288077_500.jpg,레귤러,"봄,여름,가을,겨울",얇음
104,백야드 트랙 나일론 자켓 블랙,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3047372?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047372/3047372_16756722620509_500.jpg,오버 사이즈,"봄,여름,가을",보통
105,슬림 져지 크롭 자켓(화이트),상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3239385?loc=goods_rank,//image.msscdn.net/images/goods_img/20230417/3239385/3239385_16817151801792_500.jpg,오버 사이즈,"봄,가을,겨울",보통
106,섹션 알엔 밴딩 자켓_블랙,상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3314703?loc=goods_rank,//image.msscdn.net/images/goods_img/20230522/3314703/3314703_16847443118072_500.jpg,레귤러,봄,보통
107,투웨이 에센셜 후드 집업-네이비,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3026592?loc=goods_rank,//image.msscdn.net/images/goods_img/20230116/3026592/3026592_16740308904790_500.jpg,오버 사이즈,"봄,여름,가을,겨울",보통
108,섬머 윈드 브레이커 후드 크롭 자켓 (SKY BLUE),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3245429?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3245429/3245429_16820440031370_500.jpg,루즈,"봄,여름,가을",얇음
109,펀칭 투웨이 후디 집업 LIGHT GREY,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3180896?loc=goods_rank,//image.msscdn.net/images/goods_img/20230327/3180896/3180896_16798873254539_500.jpg,오버 사이즈,"봄,여름",보통
110,오블리크 트랙 셋업_블랙,상의,아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3132947?loc=goods_rank,//image.msscdn.net/images/goods_img/20230308/3132947/3132947_16784150602773_500.jpg,오버 사이즈,"봄,가을",보통
111,GJ028 CWU8P 사티르 베스트 (CHARCOAL GRAY),상의,아우터,베스트,https://www.musinsa.com/app/goods/3238252?loc=goods_rank,//image.msscdn.net/images/goods_img/20230417/3238252/3238252_16825858292355_500.jpg,레귤러,"봄,여름,가을,겨울",보통
112,[니티드X레디] 코튼 내추럴 라운드 베스트 BLACK,상의,아우터,베스트,https://www.musinsa.com/app/goods/3259546?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3259546/3259546_16837865091714_500.jpg,오버 사이즈,"봄,여름",보통
113,라이트웨이트 윈드 점퍼 (BLACK),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3051559?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3051559/3051559_16769412928013_500.jpg,루즈,"봄,가을",얇음
114,PENON WIND SHELL - KHAKI,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3047180?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047180/3047180_16762511108686_500.jpg,루즈,"봄,가을,겨울",약간 두꺼움
115,디지털 레인보우 포켓 크롭 자켓 우먼 COATED BLACK,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3128093?loc=goods_rank,//image.msscdn.net/images/goods_img/20230307/3128093/3128093_16781664996925_500.jpg,오버 사이즈,봄,보통
116,오버핏 비건레더 래피드 투톤 자켓,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3041959?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3041959/3041959_16763796978832_500.jpg,오버 사이즈,"봄,가을,겨울",보통
117,S23MMFAN70 피코 초경량 아노락 자켓 Light Gray,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3094142?loc=goods_rank,//image.msscdn.net/images/goods_img/20230220/3094142/3094142_16768792083475_500.jpg,레귤러,"봄,여름,가을",얇음
118,레이서 자켓 - 블랙,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3125282?loc=goods_rank,//image.msscdn.net/images/goods_img/20230306/3125282/3125282_16780890200806_500.jpg,루즈,"봄,가을,겨울",보통
119,S23MURAN65 루트 후디 반팔 아노락 Light Beige,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3080105?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3080105/3080105_16762810250251_500.jpg,루즈,"봄,여름",약간 얇음
120,LS Old Track Jacket (Grey-Red),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/2993505?loc=goods_rank,//image.msscdn.net/images/goods_img/20221222/2993505/2993505_16727064072784_500.jpg,루즈,"봄,가을",보통
121,우먼스 애슬레저 컬러블록 아노락 (QO122OJK25),상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3052145?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3052145/3052145_16781775066135_500.jpg,루즈,"봄,가을",보통
122,저글링 스켈레톤 하프 니트 집업 폴로_블랙(NG2DSUK681A),상의,아우터,카디건,https://www.musinsa.com/app/goods/3031076?loc=goods_rank,//image.msscdn.net/images/goods_img/20230118/3031076/3031076_16747220487656_500.jpg,오버 사이즈,봄,보통
123,여성) 플레인 메쉬 하이넥 아노락,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3181478?loc=goods_rank,//image.msscdn.net/images/goods_img/20230327/3181478/3181478_16798935693768_500.jpg,"루즈,오버 사이즈",여름,보통
124,칠링 카디건_SCARABEE,상의,아우터,카디건,https://www.musinsa.com/app/goods/3290521?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3290521/3290521_16837891760653_500.jpg,레귤러,"봄,여름,가을",약간 얇음
125,브리즈 나일론 베스트 3.COL,상의,아우터,베스트,https://www.musinsa.com/app/goods/3252076?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3252076/3252076_16825591064890_500.jpg,오버 사이즈,"봄,여름,가을",보통
126,디비전 나일론 후드 집업 베스트 (BLUE),상의,아우터,베스트,https://www.musinsa.com/app/goods/3296750?loc=goods_rank,//image.msscdn.net/images/goods_img/20230515/3296750/3296750_16841351733329_500.jpg,루즈,"봄,여름",보통
127,우먼즈 크링클 칼라리스 반팔 재킷 [베이지],상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3092782?loc=goods_rank,//image.msscdn.net/images/goods_img/20230220/3092782/3092782_16817253028007_500.jpg,루즈,여름,얇음
128,Open Shoulder Zip Up Hoodie (MELANGE WHITE),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3090429?loc=goods_rank,//image.msscdn.net/images/goods_img/20230217/3090429/3090429_16769647168185_500.jpg,레귤러,"봄,여름,가을,겨울",보통
129,리즈 크롭 썸머 셋업 트위드 자켓(JK-2679),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3302543?loc=goods_rank,//image.msscdn.net/images/goods_img/20230517/3302543/3302543_16843094983170_500.jpg,레귤러,여름,보통
130,크로셰 칼라드 반팔 가디건 [아이보리],상의,아우터,카디건,https://www.musinsa.com/app/goods/3171891?loc=goods_rank,//image.msscdn.net/images/goods_img/20230323/3171891/3171891_16819870272221_500.jpg,루즈,"봄,여름,가을",약간 얇음
131,WASHED SEE THROUGH ANORAK (SILVER),상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3067276?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3067276/3067276_16783506883262_500.jpg,루즈,"봄,여름,가을",약간 얇음
132,펀칭 니트 카라 가디건_라이트 그레이,상의,아우터,카디건,https://www.musinsa.com/app/goods/3183178?loc=goods_rank,//image.msscdn.net/images/goods_img/20230327/3183178/3183178_16817239593747_500.jpg,루즈,"봄,여름,가을",보통
133,카라 풀 집업 가디건_네이비,상의,아우터,카디건,https://www.musinsa.com/app/goods/3080094?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3080094/3080094_16772045739187_500.jpg,루즈,"봄,가을",보통
134,트위드 하프 크롭 자켓-핑크,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3265562?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265562/3265562_16832894817092_500.jpg,"슬림,레귤러",여름,약간 두꺼움
135,플라워 엠브로더리 초어 자켓 awa534m(INDIGO),상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3078467?loc=goods_rank,//image.msscdn.net/images/goods_img/20230213/3078467/3078467_16762663657783_500.jpg,레귤러,"봄,가을",보통
136,SIGNATURE STITCH JACKET,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3239081?loc=goods_rank,//image.msscdn.net/images/goods_img/20230417/3239081/3239081_16817115707309_500.jpg,루즈,"봄,여름,가을",약간 얇음
137,POCKETABLE IPFU JACKET [BLACK],상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3051742?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3051742/3051742_16759906442176_500.jpg,오버 사이즈,"봄,가을,겨울",보통
138,Hurt Logo Poncho Zip Hoodie (GRAY),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3161383?loc=goods_rank,//image.msscdn.net/images/goods_img/20230320/3161383/3161383_16792861147156_500.jpg,오버 사이즈,"봄,가을,겨울",약간 얇음
139,[SET]G Classic Hood Zip-up & Pants (BLACK),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3131794?loc=goods_rank,//image.msscdn.net/images/goods_img/20230308/3131794/3131794_16783467658438_500.jpg,레귤러,"봄,가을",보통
140,투웨이 스웨트 후드집업 그레이,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3090741?loc=goods_rank,//image.msscdn.net/images/goods_img/20230217/3090741/3090741_16769025901851_500.png,"레귤러,루즈","봄,가을,겨울",보통
141,[여름][세트상품][3006] 워셔블 세미오버 셋업 수트 (그레이),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3254302?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3254302/3254302_16843991763613_500.jpg,루즈,"봄,여름,가을",약간 얇음
142,[SET]G Classic Hood Zip-up & Pants (M-WHITE),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3131792?loc=goods_rank,//image.msscdn.net/images/goods_img/20230308/3131792/3131792_16783465300473_500.jpg,레귤러,"봄,가을",보통
143,라이트 아노락 셋업 3P (BK),상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3074540?loc=goods_rank,//image.msscdn.net/images/goods_img/20230210/3074540/3074540_16759925744479_500.jpg,루즈,"봄,여름,가을",보통
144,(여름용) 오버핏 시어서커 블레이져 자켓_올리브,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3170599?loc=goods_rank,//image.msscdn.net/images/goods_img/20230322/3170599/3170599_16817808481368_500.jpg,"루즈,오버 사이즈","봄,여름,가을",얇음
145,디비젼 메쉬 자켓 (그레이),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3136942?loc=goods_rank,//image.msscdn.net/images/goods_img/20230309/3136942/3136942_16788574123560_500.jpg,레귤러,"봄,가을,겨울",보통
146,[셋업 패키지] 2808SET 플리츠 데님 셋업 (Black),상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3172908?loc=goods_rank,//image.msscdn.net/images/goods_img/20230323/3172908/3172908_16807409743227_500.jpg,오버 사이즈,"봄,가을,겨울",보통
147,LORD TOLD ME velvet quilted jacket - Black,상의,아우터,스타디움 재킷,https://www.musinsa.com/app/goods/2998536?loc=goods_rank,//image.msscdn.net/images/goods_img/20221227/2998536/2998536_16728879435412_500.jpg,루즈,"가을,겨울",두꺼움
148,후디 오버핏 아노락(카키 베이지),상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3265904?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265904/3265904_16830918864701_500.jpg,오버 사이즈,여름,얇음
149,칸디아니 자켓 051N 로우,상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3182199?loc=goods_rank,//image.msscdn.net/images/goods_img/20230327/3182199/3182199_16806746865249_500.jpg,레귤러,"봄,가을,겨울",보통
150,BLEACH FRENCH WORK JACKET (PINK),상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3096112?loc=goods_rank,//image.msscdn.net/images/goods_img/20230221/3096112/3096112_16769649202032_500.jpg,루즈,"봄,여름,가을,겨울",보통
151,더블 지퍼 레더자켓(다크 그레이),상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3234796?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234796/3234796_16817973622726_500.jpg,슬림,"봄,가을,겨울",보통
152,칼라 집 니트 가디건 atb853m(BLACK),상의,아우터,카디건,https://www.musinsa.com/app/goods/3033914?loc=goods_rank,//image.msscdn.net/images/goods_img/20230119/3033914/3033914_16771257295605_500.jpg,레귤러,"봄,가을",보통
153,프리미엄 램스킨 베지터블 컷오프 커브드 보머 자켓,상의,아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3041963?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3041963/3041963_16764451650664_500.jpg,오버 사이즈,"봄,가을,겨울",보통
154,CUT-OUT WIND BREAKER (UNISEX - BLACK),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3158149?loc=goods_rank,//image.msscdn.net/images/goods_img/20230317/3158149/3158149_16792762655059_500.jpg,레귤러,봄,얇음
155,[여름][세트상품] 커스터마이징 핏 셋업 수트 (네이비),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3254285?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3254285/3254285_16849943259857_500.jpg,"레귤러,루즈","봄,여름,가을",약간 얇음
156,윈드 후드 리버시블 자켓,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3010355?loc=goods_rank,//image.msscdn.net/images/goods_img/20230109/3010355/3010355_16732267533331_500.jpg,"루즈,오버 사이즈","봄,가을",보통
157,[여름][세트상품] 커스터마이징 핏 셋업 수트 (블랙),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3254287?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3254287/3254287_16849951830690_500.jpg,"레귤러,루즈","봄,여름,가을",약간 얇음
158,크로믹 윈드 파카 다크 그레이,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3194403?loc=goods_rank,//image.msscdn.net/images/goods_img/20230330/3194403/3194403_16801598781644_500.jpg,루즈,"봄,가을,겨울",보통
159,썸머 네트 카라 가디건 - 2 COLOR,상의,아우터,카디건,https://www.musinsa.com/app/goods/3234535?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234535/3234535_16830104438830_500.jpg,오버 사이즈,"봄,여름,가을",보통
160,TRANSLUCENT HOODED JACKET - BLUE,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3047187?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047187/3047187_16758144842632_500.jpg,루즈,"봄,여름,가을,겨울",얇음
161,헤링본 텍스처드 하프 썸머 니트 셔츠 (블랙),상의,아우터,카디건,https://www.musinsa.com/app/goods/3253628?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3253628/3253628_16820646657309_500.jpg,레귤러,여름,얇음
162,SMALL 1989 쭈리 카라집업(SCJSTD-0012),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3143019?loc=goods_rank,//image.msscdn.net/images/goods_img/20230313/3143019/3143019_16789565732764_500.jpg,루즈,"봄,가을",약간 두꺼움
163,로우컷 뒷밴딩 숏 자켓 - 인디 핑크,상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3048143?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3048143/3048143_16771154686721_500.jpg,레귤러,"봄,가을,겨울",보통
164,더블로고 링 점퍼,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3155483?loc=goods_rank,//image.msscdn.net/images/goods_img/20230317/3155483/3155483_16789817650308_500.jpg,오버 사이즈,"봄,여름,가을",얇음
165,스핀 윈드브레이커 자켓 옐로우,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3058022?loc=goods_rank,//image.msscdn.net/images/goods_img/20230203/3058022/3058022_16772046406690_500.jpg,레귤러,"봄,여름,가을",약간 얇음
166,Signature Real Linen Jacket (Pale Khaki),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3267440?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267440/3267440_16826648233478_500.jpg,루즈,"봄,여름",얇음
167,Kitten Knit Vest - Ivory,상의,아우터,베스트,https://www.musinsa.com/app/goods/3191942?loc=goods_rank,//image.msscdn.net/images/goods_img/20230329/3191942/3191942_16810681918313_500.jpg,오버 사이즈,"봄,여름,가을,겨울",보통
168,Nylon Color Block Anorak Pullover - Black,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3191935?loc=goods_rank,//image.msscdn.net/images/goods_img/20230329/3191935/3191935_16810686023014_500.jpg,루즈,"봄,여름,가을,겨울",보통
169,MINIMAL CROP HALF JACKET_BLACK,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3312733?loc=goods_rank,//image.msscdn.net/images/goods_img/20230519/3312733/3312733_16844872599324_500.jpg,레귤러,여름,약간 얇음
170,유틸리티 후디 파카 블랙,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3026026?loc=goods_rank,//image.msscdn.net/images/goods_img/20230116/3026026/3026026_16780837495706_500.jpg,루즈,"봄,가을",보통
171,스컬리 크롭 후드집업(화이트),상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3245625?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3245625/3245625_16818785492218_500.jpg,슬림,"봄,여름,가을,겨울",보통
