,name,categori1,categori2,url,image*href,fit,season,두께
146,코튼 트윌 리벳 블루종 집업 자켓 (BLACK),아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3139168?loc=goods_rank,//image.msscdn.net/images/goods_img/20230310/3139168/3139168_16784164342080_500.jpg,루즈,"봄,가을",보통
147,WASHED SEE THROUGH ANORAK (SILVER),아우터,아노락 재킷,https://www.musinsa.com/app/goods/3067276?loc=goods_rank,//image.msscdn.net/images/goods_img/20230208/3067276/3067276_16783506883262_500.jpg,루즈,"봄,여름,가을",약간 얇음
148,블랙 스크래치 후드 자켓 awa535m(BLACK),아우터,기타 아우터,https://www.musinsa.com/app/goods/3257960?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3257960/3257960_16823856783559_500.jpg,레귤러,여름,얇음
149,[SET]G Classic Hood Zip-up & Pants (M-WHITE),아우터,후드 집업,https://www.musinsa.com/app/goods/3131792?loc=goods_rank,//image.msscdn.net/images/goods_img/20230308/3131792/3131792_16783465300473_500.jpg,레귤러,"봄,가을",보통
150,와플 펀칭 니트 베스트 (SKY BLUE),아우터,베스트,https://www.musinsa.com/app/goods/3244979?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3244979/3244979_16820434071132_500.jpg,루즈,"봄,여름,가을",보통
151,CARRISS CROP JACKET_NAVY,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3313958?loc=goods_rank,//image.msscdn.net/images/goods_img/20230522/3313958/3313958_16847228758127_500.jpg,레귤러,여름,약간 얇음
152,클리어 메쉬 윈드브레이커 - 블랙,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3257265?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3257265/3257265_16831791973509_500.jpg,루즈,"봄,여름,가을",약간 얇음
153,브랜치 패턴 니트 베스트_블랙,아우터,베스트,https://www.musinsa.com/app/goods/3253695?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3253695/3253695_16830033073114_500.jpg,루즈,여름,약간 얇음
154,립스탑 메쉬 윈드브레이커 - 블루 그린,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3257272?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3257272/3257272_16831795449940_500.jpg,루즈,"봄,여름,가을",약간 얇음
155,트립 네이쳐틴트 메쉬 자켓 CREAM,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3213340?loc=goods_rank,//image.msscdn.net/images/goods_img/20230406/3213340/3213340_16807683520412_500.jpg,오버 사이즈,여름,얇음
156,라이트웨이트 윈드 점퍼 (BLACK),아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3051559?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3051559/3051559_16769412928013_500.jpg,루즈,"봄,가을",얇음
157,SINK INTO DEATH HOOD ZIPUP_BR,아우터,후드 집업,https://www.musinsa.com/app/goods/3012884?loc=goods_rank,//image.msscdn.net/images/goods_img/20230110/3012884/3012884_16763540171398_500.jpg,오버 사이즈,"봄,여름,가을,겨울",보통
158,스포티 윈드브레이커 자켓-블루,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3047197?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047197/3047197_16760219784795_500.jpg,레귤러,"봄,가을,겨울",보통
159,심볼 로고 트랙 윈드브레이커_네이비,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3185873?loc=goods_rank,//image.msscdn.net/images/goods_img/20230328/3185873/3185873_16799893101927_500.jpg,"레귤러,루즈","봄,여름,가을,겨울",보통
160,컴포트 워싱 수트셋업 3P  (CH),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3083810?loc=goods_rank,//image.msscdn.net/images/goods_img/20230215/3083810/3083810_16764252918801_500.jpg,루즈,"봄,여름,가을",보통
161,콤브 코튼 니트 베스트 - 4 COLOR,아우터,베스트,https://www.musinsa.com/app/goods/3025206?loc=goods_rank,//image.msscdn.net/images/goods_img/20230116/3025206/3025206_16774672633107_500.jpg,레귤러,"봄,여름,가을,겨울",보통
162,투 플리츠 린넨 메쉬 자켓 - 차콜,아우터,기타 아우터,https://www.musinsa.com/app/goods/3257280?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3257280/3257280_16831799218777_500.jpg,레귤러,"봄,여름,가을",약간 얇음
163,케이 데님 아노락 자켓 DENIM,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3040669?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3040669/3040669_16747139153440_500.jpg,오버 사이즈,"봄,여름",보통
164,Half Zip Sweat Suit Top Pale Gray,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3171340?loc=goods_rank,//image.msscdn.net/images/goods_img/20230322/3171340/3171340_16811373580991_500.jpg,레귤러,"봄,여름,가을","약간 얇음,보통"
165,CONE 플리츠 데님 트러커 재킷 [라이트 인디고],아우터,트러커 재킷,https://www.musinsa.com/app/goods/2993118?loc=goods_rank,//image.msscdn.net/images/goods_img/20221222/2993118/2993118_16756598777130_500.jpg,레귤러,"봄,가을,겨울",보통
166,롱 후드집업 SS ver. (베이지),아우터,후드 집업,https://www.musinsa.com/app/goods/3246022?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3246022/3246022_16818827739599_500.jpg,슬림,"봄,여름,가을",보통
167,TRANSLUCENT HOODED JACKET - BLACK,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3047185?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047185/3047185_16758145083268_500.jpg,루즈,"봄,여름,가을,겨울",얇음
168,[4color] 펀칭 카라 크롭가디건 MDCD010,아우터,카디건,https://www.musinsa.com/app/goods/3207789?loc=goods_rank,//image.msscdn.net/images/goods_img/20230405/3207789/3207789_16808300032695_500.jpg,슬림,"봄,여름","얇음,약간 얇음"
169,문라이즈 데님 트러커 재킷_블랙,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3039484?loc=goods_rank,//image.msscdn.net/images/goods_img/20230126/3039484/3039484_16748037954688_500.jpg,레귤러,"봄,가을",보통
170,슬림 져지 크롭 자켓(핑크),아우터,트레이닝 재킷,https://www.musinsa.com/app/goods/3234980?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234980/3234980_16817148442205_500.jpg,오버 사이즈,"봄,가을,겨울",보통
171,CUT-OUT WIND BREAKER (UNISEX - LIGHT GRAY),아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3158144?loc=goods_rank,//image.msscdn.net/images/goods_img/20230317/3158144/3158144_16792763998542_500.jpg,레귤러,봄,얇음
172,PENON WIND SHELL - KHAKI,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3047180?loc=goods_rank,//image.msscdn.net/images/goods_img/20230130/3047180/3047180_16762511108686_500.jpg,루즈,"봄,가을,겨울",약간 두꺼움
173,DENIM PATCHED KNIT ZIP UP - IV,아우터,카디건,https://www.musinsa.com/app/goods/3141918?loc=goods_rank,//image.msscdn.net/images/goods_img/20230313/3141918/3141918_16786615202455_500.jpg,루즈,"봄,여름",얇음
174,Light hood Jumper (Charcoal Khaki),아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3315783?loc=goods_rank,//image.msscdn.net/images/goods_img/20230522/3315783/3315783_16847436510952_500.jpg,레귤러,"봄,여름,가을",얇음
